"Sample_name"	"DNA_vs_RNA"	"Time_point"	"Metabolic_treatment"	"Replicate_number"	"kegg_ID"	"TPM"	"kegg_ID_custom_order"
"Nitrifying_Week8_Sulphatereduction_rep2_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	111.922524060933	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Sulphatereduction_rep3_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"3"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	147.254045954796	"K00376; nitrous-oxide reductase"
"Nitrifying_Day0_rep1_RNA"	"RNA"	"Week 0"	"Inoculum"	"1"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	99.033833321856	"K00376; nitrous-oxide reductase"
"Nitrifying_Day0_rep2_RNA"	"RNA"	"Week 0"	"Inoculum"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	154.021518426462	"K00376; nitrous-oxide reductase"
"Nitrifying_Day0_rep3_RNA"	"RNA"	"Week 0"	"Inoculum"	"3"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	94.2645233170308	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Aerobic_rep1_RNA"	"RNA"	"Week 4"	"Aerobic"	"1"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	174.554989077066	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Aerobic_rep2_RNA"	"RNA"	"Week 4"	"Aerobic"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	54.679881806507	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Aerobic_rep3_RNA"	"RNA"	"Week 4"	"Aerobic"	"3"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	262.705768484012	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Ironreduction_rep1_RNA"	"RNA"	"Week 4"	"Iron reduction"	"1"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	20.9894072789862	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Ironreduction_rep2_RNA"	"RNA"	"Week 4"	"Iron reduction"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	934.251245230463	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Ironreduction_rep3_RNA"	"RNA"	"Week 4"	"Iron reduction"	"3"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	101.067231529677	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Nitratereduction_rep1_RNA"	"RNA"	"Week 4"	"Nitrate reduction"	"1"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	707.884759329335	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Nitratereduction_rep2_RNA"	"RNA"	"Week 4"	"Nitrate reduction"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	555.659175982231	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Sulphatereduction_rep1_RNA"	"RNA"	"Week 4"	"Sulphate reduction"	"1"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	1851.52815857987	"K00376; nitrous-oxide reductase"
"Nitrifying_Week4_Sulphatereduction_rep2_RNA"	"RNA"	"Week 4"	"Sulphate reduction"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	589.143793986472	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Aerobic_rep1_RNA"	"RNA"	"Week 8"	"Aerobic"	"1"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	4.3688443082199	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Aerobic_rep2_RNA"	"RNA"	"Week 8"	"Aerobic"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	5.52594242450064	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Aerobic_rep3_RNA"	"RNA"	"Week 8"	"Aerobic"	"3"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	1.75611016818697	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Ironreduction_rep3_RNA"	"RNA"	"Week 8"	"Iron reduction"	"3"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	35.1928634637288	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Nitratereduction_rep1_RNA"	"RNA"	"Week 8"	"Nitrate reduction"	"1"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	759.628826847367	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Nitratereduction_rep2_RNA"	"RNA"	"Week 8"	"Nitrate reduction"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	153.608277715209	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Sulphatereduction_rep1_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"1"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	643.482292814251	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Sulphatereduction_rep2_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"2"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	797.184741561811	"K00376; nitrous-oxide reductase"
"Nitrifying_Week8_Sulphatereduction_rep3_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"3"	"K00376; nitrous-oxide reductase [EC:1.7.2.4]"	633.15573869713	"K00376; nitrous-oxide reductase"
"Nitrifying_Day0_rep1_DNA"	"DNA"	"Week 0"	"Inoculum"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	11.1018883073199	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Day0_rep2_DNA"	"DNA"	"Week 0"	"Inoculum"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	13.8832666843001	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Day0_rep3_DNA"	"DNA"	"Week 0"	"Inoculum"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	11.7077418435728	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Aerobic_rep1_DNA"	"DNA"	"Week 4"	"Aerobic"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	43.3316895169568	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Aerobic_rep2_DNA"	"DNA"	"Week 4"	"Aerobic"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	33.625480407104	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Aerobic_rep3_DNA"	"DNA"	"Week 4"	"Aerobic"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	25.3495982323302	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Ironreduction_rep1_DNA"	"DNA"	"Week 4"	"Iron reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	14.2011385665432	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Ironreduction_rep2_DNA"	"DNA"	"Week 4"	"Iron reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	15.2006418199475	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Ironreduction_rep3_DNA"	"DNA"	"Week 4"	"Iron reduction"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	19.4729899227137	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Nitratereduction_rep1_DNA"	"DNA"	"Week 4"	"Nitrate reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	20.2865893524417	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Nitratereduction_rep2_DNA"	"DNA"	"Week 4"	"Nitrate reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	22.5916478208984	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Sulphatereduction_rep1_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	22.3551792441164	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Sulphatereduction_rep2_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	22.8518129613191	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Sulphatereduction_rep3_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	13.4110501518527	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Aerobic_rep1_DNA"	"DNA"	"Week 8"	"Aerobic"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	3.70105878002233	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Aerobic_rep2_DNA"	"DNA"	"Week 8"	"Aerobic"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	3.97413144652875	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Aerobic_rep3_DNA"	"DNA"	"Week 8"	"Aerobic"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	50.1769559499017	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Ironreduction_rep1_DNA"	"DNA"	"Week 8"	"Iron reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	22.1416228714133	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Ironreduction_rep2_DNA"	"DNA"	"Week 8"	"Iron reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	12.7778665541255	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Ironreduction_rep3_DNA"	"DNA"	"Week 8"	"Iron reduction"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	16.7696561095277	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Nitratereduction_rep1_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	21.9818794601156	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Nitratereduction_rep2_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	23.5490518249557	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Nitratereduction_rep3_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	17.6823562150648	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Sulphatereduction_rep1_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	23.6743200919135	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Sulphatereduction_rep2_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	21.9687473264243	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Sulphatereduction_rep3_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	21.3561518541098	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Day0_rep1_RNA"	"RNA"	"Week 0"	"Inoculum"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	10.1407125414651	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Day0_rep2_RNA"	"RNA"	"Week 0"	"Inoculum"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	10.8237462816322	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Day0_rep3_RNA"	"RNA"	"Week 0"	"Inoculum"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	9.85280507628137	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Aerobic_rep1_RNA"	"RNA"	"Week 4"	"Aerobic"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	10.3206934485445	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Aerobic_rep2_RNA"	"RNA"	"Week 4"	"Aerobic"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	4.01517334934859	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Aerobic_rep3_RNA"	"RNA"	"Week 4"	"Aerobic"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	23.6412934789923	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Ironreduction_rep1_RNA"	"RNA"	"Week 4"	"Iron reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	0.215675576912032	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Ironreduction_rep2_RNA"	"RNA"	"Week 4"	"Iron reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	65.2108547357648	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Ironreduction_rep3_RNA"	"RNA"	"Week 4"	"Iron reduction"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	5.2926355586591	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Nitratereduction_rep1_RNA"	"RNA"	"Week 4"	"Nitrate reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	37.2739296668339	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Nitratereduction_rep2_RNA"	"RNA"	"Week 4"	"Nitrate reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	27.7554130016987	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Sulphatereduction_rep1_RNA"	"RNA"	"Week 4"	"Sulphate reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	8.31355184006489	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week4_Sulphatereduction_rep2_RNA"	"RNA"	"Week 4"	"Sulphate reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	19.8271038734236	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Aerobic_rep1_RNA"	"RNA"	"Week 8"	"Aerobic"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	0.0647357330482498	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Aerobic_rep2_RNA"	"RNA"	"Week 8"	"Aerobic"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	0.287462324555597	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Aerobic_rep3_RNA"	"RNA"	"Week 8"	"Aerobic"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	19.416494115959	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Ironreduction_rep3_RNA"	"RNA"	"Week 8"	"Iron reduction"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	0.605866313473056	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Nitratereduction_rep1_RNA"	"RNA"	"Week 8"	"Nitrate reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	32.8466845117297	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Nitratereduction_rep2_RNA"	"RNA"	"Week 8"	"Nitrate reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	5.81505746162392	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Sulphatereduction_rep1_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"1"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	2.43069026922921	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Sulphatereduction_rep2_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"2"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	8.27291983424503	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Week8_Sulphatereduction_rep3_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"3"	"K02567; periplasmic nitrate reductase NapA
[EC:1.7.99.-]"	5.24444586163646	"K02567; periplasmic nitrate reductase NapA"
"Nitrifying_Day0_rep1_DNA"	"DNA"	"Week 0"	"Inoculum"	"1"	"K02568; cytochrome c-type protein NapB"	13.2688438449541	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Day0_rep2_DNA"	"DNA"	"Week 0"	"Inoculum"	"2"	"K02568; cytochrome c-type protein NapB"	17.461313031149	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Day0_rep3_DNA"	"DNA"	"Week 0"	"Inoculum"	"3"	"K02568; cytochrome c-type protein NapB"	12.4421575962094	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Aerobic_rep1_DNA"	"DNA"	"Week 4"	"Aerobic"	"1"	"K02568; cytochrome c-type protein NapB"	33.6895091439139	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Aerobic_rep2_DNA"	"DNA"	"Week 4"	"Aerobic"	"2"	"K02568; cytochrome c-type protein NapB"	29.6112851557144	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Aerobic_rep3_DNA"	"DNA"	"Week 4"	"Aerobic"	"3"	"K02568; cytochrome c-type protein NapB"	23.6423241992733	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Ironreduction_rep1_DNA"	"DNA"	"Week 4"	"Iron reduction"	"1"	"K02568; cytochrome c-type protein NapB"	13.1157690193832	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Ironreduction_rep2_DNA"	"DNA"	"Week 4"	"Iron reduction"	"2"	"K02568; cytochrome c-type protein NapB"	13.4153601301903	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Ironreduction_rep3_DNA"	"DNA"	"Week 4"	"Iron reduction"	"3"	"K02568; cytochrome c-type protein NapB"	18.515275357276	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Nitratereduction_rep1_DNA"	"DNA"	"Week 4"	"Nitrate reduction"	"1"	"K02568; cytochrome c-type protein NapB"	18.2016466151826	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Nitratereduction_rep2_DNA"	"DNA"	"Week 4"	"Nitrate reduction"	"2"	"K02568; cytochrome c-type protein NapB"	18.1097922437611	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Sulphatereduction_rep1_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"1"	"K02568; cytochrome c-type protein NapB"	26.6090291275495	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Sulphatereduction_rep2_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"2"	"K02568; cytochrome c-type protein NapB"	18.2529713866426	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Sulphatereduction_rep3_DNA"	"DNA"	"Week 4"	"Sulphate reduction"	"3"	"K02568; cytochrome c-type protein NapB"	14.9457096145301	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Aerobic_rep1_DNA"	"DNA"	"Week 8"	"Aerobic"	"1"	"K02568; cytochrome c-type protein NapB"	3.16252581300737	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Aerobic_rep2_DNA"	"DNA"	"Week 8"	"Aerobic"	"2"	"K02568; cytochrome c-type protein NapB"	2.53844981050212	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Aerobic_rep3_DNA"	"DNA"	"Week 8"	"Aerobic"	"3"	"K02568; cytochrome c-type protein NapB"	63.9520662652859	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Ironreduction_rep1_DNA"	"DNA"	"Week 8"	"Iron reduction"	"1"	"K02568; cytochrome c-type protein NapB"	17.9972420957469	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Ironreduction_rep2_DNA"	"DNA"	"Week 8"	"Iron reduction"	"2"	"K02568; cytochrome c-type protein NapB"	15.1206236013986	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Ironreduction_rep3_DNA"	"DNA"	"Week 8"	"Iron reduction"	"3"	"K02568; cytochrome c-type protein NapB"	14.7931818057403	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Nitratereduction_rep1_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"1"	"K02568; cytochrome c-type protein NapB"	17.8246076489512	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Nitratereduction_rep2_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"2"	"K02568; cytochrome c-type protein NapB"	18.755345328415	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Nitratereduction_rep3_DNA"	"DNA"	"Week 8"	"Nitrate reduction"	"3"	"K02568; cytochrome c-type protein NapB"	16.1511722960549	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Sulphatereduction_rep1_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"1"	"K02568; cytochrome c-type protein NapB"	21.9145433558801	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Sulphatereduction_rep2_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"2"	"K02568; cytochrome c-type protein NapB"	22.0232194082688	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Sulphatereduction_rep3_DNA"	"DNA"	"Week 8"	"Sulphate reduction"	"3"	"K02568; cytochrome c-type protein NapB"	17.5818317274492	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Day0_rep1_RNA"	"RNA"	"Week 0"	"Inoculum"	"1"	"K02568; cytochrome c-type protein NapB"	16.5645146315476	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Day0_rep2_RNA"	"RNA"	"Week 0"	"Inoculum"	"2"	"K02568; cytochrome c-type protein NapB"	15.8135305602446	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Day0_rep3_RNA"	"RNA"	"Week 0"	"Inoculum"	"3"	"K02568; cytochrome c-type protein NapB"	16.4022522630428	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Aerobic_rep1_RNA"	"RNA"	"Week 4"	"Aerobic"	"1"	"K02568; cytochrome c-type protein NapB"	7.55638097919852	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Aerobic_rep2_RNA"	"RNA"	"Week 4"	"Aerobic"	"2"	"K02568; cytochrome c-type protein NapB"	2.85262474551591	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Aerobic_rep3_RNA"	"RNA"	"Week 4"	"Aerobic"	"3"	"K02568; cytochrome c-type protein NapB"	29.0266742149096	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Ironreduction_rep1_RNA"	"RNA"	"Week 4"	"Iron reduction"	"1"	"K02568; cytochrome c-type protein NapB"	0.341312398193852	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Ironreduction_rep2_RNA"	"RNA"	"Week 4"	"Iron reduction"	"2"	"K02568; cytochrome c-type protein NapB"	1.19523123375358	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Ironreduction_rep3_RNA"	"RNA"	"Week 4"	"Iron reduction"	"3"	"K02568; cytochrome c-type protein NapB"	0.565444930039221	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Nitratereduction_rep1_RNA"	"RNA"	"Week 4"	"Nitrate reduction"	"1"	"K02568; cytochrome c-type protein NapB"	1.56838941865692	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Nitratereduction_rep2_RNA"	"RNA"	"Week 4"	"Nitrate reduction"	"2"	"K02568; cytochrome c-type protein NapB"	4.18865638708664	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Sulphatereduction_rep1_RNA"	"RNA"	"Week 4"	"Sulphate reduction"	"1"	"K02568; cytochrome c-type protein NapB"	8.97984960631024	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week4_Sulphatereduction_rep2_RNA"	"RNA"	"Week 4"	"Sulphate reduction"	"2"	"K02568; cytochrome c-type protein NapB"	0	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Aerobic_rep1_RNA"	"RNA"	"Week 8"	"Aerobic"	"1"	"K02568; cytochrome c-type protein NapB"	0	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Aerobic_rep2_RNA"	"RNA"	"Week 8"	"Aerobic"	"2"	"K02568; cytochrome c-type protein NapB"	0	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Aerobic_rep3_RNA"	"RNA"	"Week 8"	"Aerobic"	"3"	"K02568; cytochrome c-type protein NapB"	30.9232023784004	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Ironreduction_rep3_RNA"	"RNA"	"Week 8"	"Iron reduction"	"3"	"K02568; cytochrome c-type protein NapB"	0	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Nitratereduction_rep1_RNA"	"RNA"	"Week 8"	"Nitrate reduction"	"1"	"K02568; cytochrome c-type protein NapB"	3.24167845022023	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Nitratereduction_rep2_RNA"	"RNA"	"Week 8"	"Nitrate reduction"	"2"	"K02568; cytochrome c-type protein NapB"	1.56625165970784	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Sulphatereduction_rep1_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"1"	"K02568; cytochrome c-type protein NapB"	1.73964241204189	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Sulphatereduction_rep2_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"2"	"K02568; cytochrome c-type protein NapB"	0.660154997136494	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Week8_Sulphatereduction_rep3_RNA"	"RNA"	"Week 8"	"Sulphate reduction"	"3"	"K02568; cytochrome c-type protein NapB"	0	"K02568; cytochrome c-type protein NapB"
"Nitrifying_Day0_rep1_DNA"	"DNA"	"Week 0"	"Inoculum"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	16.3225648041791	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Day0_rep2_DNA"	"DNA"	"Week 0"	"Inoculum"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	13.6068678185726	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Day0_rep3_DNA"	"DNA"	"Week 0"	"Inoculum"	"3"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	15.7461142781747	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Aerobic_rep1_DNA"	"DNA"	"Week 4"	"Aerobic"	"1"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	43.3479129247954	"K00372; assimilatory nitrate reductase catalytic subunit"
"Nitrifying_Week4_Aerobic_rep2_DNA"	"DNA"	"Week 4"	"Aerobic"	"2"	"K00372; assimilatory nitrate reductase catalytic
subunit [EC:1.7.99.-]"	67.1380009472082	"K00372; assimilatory nitrate reductase catalytic subunit"
